molecule_chembl_id,canonical_smiles,standard_value,standard_value_M,pIC50,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL38152,Fc1ccc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,37.0,3.7e-08,7.431798275933005,348.4650000000001,5.391500000000005,1,1
CHEMBL346389,O=C1COc2cc(CN3CCN(c4ccc(Cl)cc4)CC3)ccc2N1,285.0,2.85e-07,6.54515513999149,357.84100000000007,2.993100000000001,1,4
CHEMBL119075,Cn1c2c(c3ccccc31)C1CCC(C2)N1CCCCc1ccccc1,116.0,1.16e-07,6.935542010773082,344.50199999999995,5.262800000000005,0,2
CHEMBL119867,c1csc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)c1,21.0,2.1000000000000003e-08,7.67778070526608,336.5040000000001,5.313900000000004,1,2
CHEMBL371741,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCN1CCCCC1,16.0,1.6e-08,7.795880017344075,313.4010000000001,1.8614000000000002,0,3
CHEMBL195676,CN1CCN(CCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)CC1,100.0,1.0000000000000001e-07,7.0,328.41600000000017,0.6229000000000009,0,4
CHEMBL366163,CN(C)CCCN1CCN(CCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)CC1,1000.0,1.0000000000000002e-06,6.0,399.53900000000016,0.9448000000000025,0,5
CHEMBL196385,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCN1CCN(CCO)CC1,100.0,1.0000000000000001e-07,7.0,358.4420000000002,-0.014599999999999058,1,5
CHEMBL193655,CC(C)NC(=O)CN1CCN(CCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)CC1,100.0,1.0000000000000001e-07,7.0,413.52200000000016,0.5177000000000029,1,5
CHEMBL381653,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCN1CCCCC1,21.5,2.15e-08,7.667561540084395,327.4280000000001,2.2515,0,3
CHEMBL193335,CN1CCN(CCCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)CC1,100.0,1.0000000000000001e-07,7.0,342.4430000000002,1.0130000000000006,0,4
CHEMBL195677,CN(C)CCCN1CCN(CCCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)CC1,100.0,1.0000000000000001e-07,7.0,413.5660000000002,1.334900000000002,0,5
CHEMBL193485,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCN1CCN(CCO)CC1,100.0,1.0000000000000001e-07,7.0,372.46900000000016,0.37550000000000067,1,5
CHEMBL194967,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCN1CCN(Cc2ccccc2)CC1,32.0,3.2e-08,7.494850021680094,418.54100000000017,2.5834,0,4
CHEMBL370739,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCN1CCN(Cc2ccc3c(c2)OCO3)CC1,23.8,2.38e-08,7.623423042943488,462.5500000000003,2.3121,0,6
CHEMBL196100,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCNC1CCN(Cc2ccccc2)CC1,82.3,8.23e-08,7.08460016478773,432.56800000000015,3.019800000000001,1,4
CHEMBL196988,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCNCc1ccccc1,9.6,9.6e-09,8.017728766960431,349.43399999999997,2.5554000000000006,1,3
CHEMBL371156,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCNCCCCc1ccccc1,10.5,1.05e-08,7.978810700930062,391.5150000000001,3.3781000000000017,1,3
CHEMBL196587,CN(CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,4.5,4.5000000000000014e-09,8.346787486224656,349.4340000000001,2.5075000000000003,0,3
CHEMBL196257,CN(CCc1ccccc1)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O,12.6,1.26e-08,7.899629454882437,363.46100000000007,2.5500000000000007,0,3
CHEMBL193662,CN(CCCc1ccccc1)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O,13.6,1.3600000000000001e-08,7.866461091629782,377.4880000000001,2.940100000000001,0,3
CHEMBL194687,CN(CCCCc1ccccc1)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O,3.2,3.2e-09,8.494850021680094,391.51500000000016,3.3302000000000023,0,3
CHEMBL194738,CN(CCCCCc1ccccc1)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O,2.9,2.9e-09,8.537602002101044,405.5420000000002,3.7203000000000026,0,3
CHEMBL365754,CN(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,3.9,3.9e-09,8.4089353929735,363.4610000000001,2.8976000000000006,0,3
CHEMBL365786,CN(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)CCc1ccccc1,2.1,2.1e-09,8.67778070526608,377.48800000000017,2.940100000000001,0,3
CHEMBL366167,CN(CCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,4.2,4.2e-09,8.3767507096021,377.4880000000001,3.287700000000002,0,3
CHEMBL194797,CN(CCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)CCc1ccccc1,9.9,9.900000000000001e-09,8.00436480540245,391.51500000000016,3.3302000000000014,0,3
CHEMBL194796,CN(CCCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,5.0,5e-09,8.301029995663981,391.5150000000002,3.677800000000002,0,3
CHEMBL195994,CN(CCCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)CCc1ccccc1,11.7,1.17e-08,7.931814138253839,405.54200000000026,3.7203000000000026,0,3
CHEMBL194640,CN(CCCCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,9.4,9.4e-09,8.0268721464003,405.5420000000002,4.067900000000003,0,3
CHEMBL194694,CN(CCCCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)CCc1ccccc1,29.5,2.9500000000000006e-08,7.530177984021837,419.56900000000024,4.110400000000004,0,3
CHEMBL195781,O=Cn1ccnc1N(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,100.0,1.0000000000000001e-07,7.0,443.5070000000002,2.7072000000000003,0,6
CHEMBL193699,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1C1CCN(Cc2ccccc2)CC1,2.4,2.4e-09,8.619788758288394,375.4720000000001,3.0401000000000016,0,3
CHEMBL195573,CN(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)c1ccccc1,100.0,1.0000000000000001e-07,7.0,349.4340000000001,2.902000000000001,0,3
CHEMBL193805,O=C1[C@@H]2Cc3ccccc3CN2C(=S)N1CCN1CCCCC1,0.9,9e-10,9.045757490560677,329.46900000000016,2.0263,0,3
CHEMBL439859,O=C1N(CCN2CCCCC2)C[C@@H]2Cc3ccccc3CN12,54.0,5.4e-08,7.267606240177032,299.41800000000006,2.3348000000000004,0,2
CHEMBL383147,c1ccc2c(c1)C[C@H]1CN(CCN3CCCCC3)CN1C2,77.0,7.7e-08,7.113509274827518,285.43499999999995,2.1723,0,3
CHEMBL373271,O=C1[C@@H]2Cc3ccc(O)cc3CN2C(=O)N1CCN1CCCCC1,1000.0,1.0000000000000002e-06,6.0,329.40000000000015,1.5670000000000002,1,4
CHEMBL195302,O=C1[C@@H]2Cc3ccccc3N2C(=O)N1CCCN1CCCCC1,66.0,6.600000000000002e-08,7.180456064458132,313.4010000000001,2.2559000000000005,0,3
CHEMBL195303,O=C1[C@@H]2CCCCN2C(=O)N1CCN1CCCCC1,1000.0,1.0000000000000002e-06,6.0,265.35699999999997,1.289,0,3
CHEMBL195304,O=C1[C@H]2Cc3ccccc3CN2C(=O)N1CCN1CCCCC1,6.6,6.6e-09,8.18045606445813,313.4010000000001,1.8614000000000002,0,3
CHEMBL556798,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc3c(c1)OCCO3)CC2.Cl,183.0,1.83e-07,6.73754891026957,520.1140000000004,4.311700000000004,1,5
CHEMBL250699,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,10000.0,1e-05,5.0,357.7930000000001,4.869500000000003,1,4
CHEMBL493677,CC(C)(C)CCN1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,20.0,2e-08,7.698970004336019,389.34200000000016,4.819400000000004,1,2
CHEMBL1089752,CN(CCCN1C(=O)[C@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,1000.0,1.0000000000000002e-06,6.0,363.4610000000001,2.8976000000000006,0,3
CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],1289.0,1.289e-06,5.889747082646597,371.82000000000005,0.10029999999999983,0,4
CHEMBL253376,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,61.0,6.1e-08,7.214670164989233,376.13600000000025,4.558300000000004,1,2
CHEMBL990,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,3953.3,3.953300000000001e-06,5.403040227549031,317.476,5.769300000000006,0,1
CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,139.0,1.3900000000000001e-07,6.856985199745905,307.43700000000007,4.417800000000004,0,2
CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,2246.0,2.246e-06,5.648590248074561,458.58100000000024,5.351300000000005,1,5
CHEMBL188921,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,2170.5,2.1705e-06,5.663440209825281,307.39,2.7711000000000015,0,5
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,97.0,9.700000000000001e-08,7.013228265733755,645.3190000000002,6.936200000000007,0,4
CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,1031.0,1.0310000000000002e-06,5.986741334716483,277.411,4.168600000000003,0,1
CHEMBL1902981,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,4.055,4.055e-09,8.392009141452824,259.3929999999999,3.5537000000000027,0,2
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,21109.0,2.1109e-05,4.675532340106304,381.69000000000005,5.801400000000003,0,3
CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,25.0,2.5e-08,7.602059991327962,404.5040000000001,5.3852000000000055,0,2
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,20.0,2e-08,7.698970004336019,437.5310000000002,4.308100000000003,1,5
CHEMBL1201353,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,1658.0,1.658e-06,5.780415473785745,274.795,3.8186000000000027,0,2
CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,631.0,6.310000000000001e-07,6.199970640755866,279.383,3.9624000000000033,0,2
CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,34.0,3.4e-08,7.468521082957745,343.898,5.104400000000005,0,2
CHEMBL248702,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,516.0,5.16e-07,6.287350298372789,231.26099999999997,3.2459000000000024,1,1
CHEMBL936,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,256.0,2.56e-07,6.59176003468815,309.45300000000003,4.188600000000004,1,2
CHEMBL1729,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,994.0,9.94e-07,6.002613615602686,465.9530000000003,3.358100000000002,2,6
CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,4.89,4.89e-09,8.31069114087638,309.4940000000001,4.402200000000004,0,3
CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,398.0,3.9800000000000004e-07,6.400116927926312,324.39900000000006,3.812980000000003,0,3
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,2518.0,2.5180000000000003e-06,5.598944274228156,301.386,2.956800000000002,4,4
CHEMBL954,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,29.0,2.9e-08,7.5376020021010435,405.96900000000005,6.562600000000006,0,2
CHEMBL1200406,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,1158.0,1.158e-06,5.936291440608582,469.97300000000024,2.967900000000001,1,7
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,451.0,4.51e-07,6.345823458122039,318.8730000000001,4.894400000000004,0,3
CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,40.0,4e-08,7.397940008672037,368.5240000000001,5.1070000000000055,0,2
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1362.0,1.362e-06,5.865822892423234,314.86,4.528400000000004,0,2
CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3055.0,3.0550000000000004e-06,5.514988785421427,314.46900000000005,4.723500000000005,0,2
CHEMBL1198,CCCCOc1ccc(OCCCN2CCOCC2)cc1,121.0,1.21e-07,6.91721462968355,293.4069999999999,2.9666000000000015,0,4
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,5366.0,5.366e-06,5.27034933166408,329.3710000000001,3.326500000000002,1,4
CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21,271.0,2.710000000000001e-07,6.567030709125595,284.42800000000005,4.241000000000003,0,3
CHEMBL643,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,287.0,2.87e-07,6.542118103266008,284.428,4.239400000000003,0,3
CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,2610.0,2.61e-06,5.583359492661719,341.4510000000001,3.2414000000000023,2,4
CHEMBL75880,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,2599.2,2.5992e-06,5.585160301663073,277.496,5.295400000000005,1,1
CHEMBL511,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,1558.0,1.5580000000000002e-06,5.807432546663454,285.391,2.658400000000001,0,4
CHEMBL1196,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,238.0,2.3800000000000001e-07,6.623423042943488,294.3949999999999,2.5562000000000005,1,5
CHEMBL1909072,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,114.0,1.14e-07,6.943095148663527,401.96300000000025,4.530100000000004,1,4
CHEMBL1400945,CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,21300.0,2.1300000000000003e-05,4.671620396561262,341.4950000000001,4.264980000000004,1,3
CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,2870.0,2.87e-06,5.542118103266008,259.34900000000005,2.5775000000000006,2,3
CHEMBL716,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,2293.5,2.2935e-06,5.639501255531998,383.51700000000017,2.8560000000000016,1,6
CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,24.2,2.42e-08,7.616184634019569,357.4940000000002,3.342900000000002,1,4
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,54.0,5.4e-08,7.267606240177032,373.95300000000015,4.580200000000004,0,4
CHEMBL1201237,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,773.0,7.73e-07,6.111820506081675,291.391,2.3334,2,4
CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,26280.0,2.628e-05,4.580374639112256,429.6040000000001,5.406500000000006,1,3
CHEMBL60889,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,305.6,3.056000000000001e-07,6.514846650096348,421.9000000000002,3.0908000000000015,2,5
CHEMBL429,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,1815.0,1.815e-06,5.741123370627869,328.4120000000001,2.1353999999999997,4,4
CHEMBL395110,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,180.0,1.8000000000000002e-07,6.7447274948966935,310.4660000000001,4.631100000000004,0,3
CHEMBL841,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,628.0,6.280000000000001e-07,6.202040356262804,477.0480000000002,5.088000000000005,1,3
CHEMBL1490,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,108.0,1.08e-07,6.966576244513051,301.47400000000016,4.330500000000004,1,2
CHEMBL2107687,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],475.0,4.75e-07,6.323306390375134,386.3739999999999,0.8499000000000017,0,2
CHEMBL621,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,2203.0,2.2030000000000003e-06,5.656985502849232,371.8720000000001,2.3617,0,6
CHEMBL698,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,1673.0,1.673e-06,5.776504059037605,264.3689999999999,2.617000000000001,1,4
CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,363.0,3.63e-07,6.440093374963888,370.587,5.885600000000005,0,4
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,21.0,2.1000000000000003e-08,7.67778070526608,371.524,5.9961000000000055,0,2
CHEMBL822,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,560.2,5.602000000000001e-07,6.2516568955124505,291.438,4.877300000000004,0,1
CHEMBL275742,CC(C)NC[C@@H](O)COc1cccc2ccccc12,3974.0,3.974e-06,5.400772137226204,259.34900000000005,2.5775000000000006,2,3
CHEMBL452861,CC(C)NC[C@H](O)COc1cccc2ccccc12,6665.0,6.6650000000000006e-06,5.176199846250122,259.34900000000005,2.5775000000000006,2,3
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,69.7,6.970000000000002e-08,7.15676722190199,306.236,5.179600000000004,1,1
CHEMBL404849,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,117.2,1.172e-07,6.931072388317928,337.5730000000001,5.559100000000006,2,3
CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,426.0,4.2600000000000003e-07,6.370590400897281,263.793,3.959800000000002,0,2
CHEMBL1306,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,508.0,5.08e-07,6.29413628771608,532.472,4.462700000000003,0,8
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,681.0,6.81e-07,6.166852888087215,473.5940000000001,6.075200000000007,2,6
CHEMBL1076211,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,13.0,1.3e-08,7.886056647693163,245.36599999999993,3.2997200000000024,0,2
CHEMBL2023828,c1ccc(C(c2ccc(N3CCOCC3)cc2)C23CC4CC(CC(C4)C2)C3)cc1,100.0,1.0000000000000001e-07,7.0,387.5670000000001,5.8715000000000055,0,2
CHEMBL2023823,CN1CCN(c2ccc(C(c3ccccc3)C34CC5CC(CC(C5)C3)C4)cc2)CC1,3.2,3.2e-09,8.494850021680094,400.6100000000003,5.786700000000006,0,2
CHEMBL2023824,CCN1CCN(c2ccc(C(c3ccccc3)C34CC5CC(CC(C5)C3)C4)cc2)CC1,2.9,2.9e-09,8.537602002101044,414.63700000000034,6.176800000000006,0,2
CHEMBL2023825,c1ccc(C(c2ccc(N3CCN(C4CCCCC4)CC3)cc2)C23CC4CC(CC(C4)C2)C3)cc1,0.27,2.7000000000000005e-10,9.568636235841012,468.72900000000027,7.489600000000008,0,2
CHEMBL2023826,c1ccc(CN2CCN(c3ccc(C(c4ccccc4)C45CC6CC(CC(C6)C4)C5)cc3)CC2)cc1,63.3,6.33e-08,7.198596289982645,476.7080000000004,7.357100000000008,0,2
CHEMBL2023827,c1ccc(C(c2ccc(N3CCNCC3)cc2)C23CC4CC(CC(C4)C2)C3)cc1,12.4,1.2400000000000002e-08,7.906578314837765,386.58300000000014,5.444500000000005,1,2
CHEMBL2204679,c1ccc(C(c2ccc(CCCN3CCCCC3)cc2)C23CC4CC(CC(C4)C2)C3)cc1,12.3,1.2300000000000001e-08,7.910094888560602,427.67600000000016,7.453400000000007,0,1
CHEMBL2204678,c1ccc(C(c2ccc(CCCN3CCNCC3)cc2)C23CC4CC(CC(C4)C2)C3)cc1,42.0,4.2000000000000006e-08,7.376750709602099,428.6640000000002,5.872700000000005,1,2
CHEMBL2204677,c1ccc(CN2CCN(CCCc3ccc(C(c4ccccc4)C45CC6CC(CC(C6)C4)C5)cc3)CC2)cc1,36.1,3.6100000000000006e-08,7.442492798094342,518.7890000000004,7.785300000000009,0,2
CHEMBL2204675,CN1CCN(CCCc2ccc(C(c3ccccc3)C34CC5CC(CC(C5)C3)C4)cc2)CC1,48.1,4.8100000000000014e-08,7.317854923626168,442.69100000000043,6.214900000000007,0,2
CHEMBL2204672,CN1CCN(CCc2ccc(C(c3ccccc3)C34CC5CC(CC(C5)C3)C4)cc2)CC1,2.9,2.9e-09,8.537602002101044,428.6640000000004,5.824800000000006,0,2
CHEMBL2204668,CN1CCN(Cc2ccc(C(c3ccccc3)C34CC5CC(CC(C5)C3)C4)cc2)CC1,5.2,5.2e-09,8.2839966563652,414.6370000000003,5.782300000000006,0,2
CHEMBL2391351,CCCCCN(C)C(=O)CN1CCNC2(CCCCC2)C1,210.0,2.1e-07,6.6777807052660805,295.47100000000006,2.243099999999999,1,3
CHEMBL2391354,O=C(CN1CCN2CCCCC2C1)NC1CCCCC1,270.0,2.7e-07,6.568636235841013,279.42800000000005,1.6053999999999995,1,3
CHEMBL2391353,O=C(CN1CCN2CCC[C@H]2C1)NC1CCCCC1,2250.0,2.25e-06,5.647817481888637,265.401,1.2152999999999998,1,3
CHEMBL2391352,O=C(CN1CCN2CCC[C@@H]2C1)NC1CCCCC1,390.0,3.9e-07,6.4089353929735005,265.401,1.2152999999999998,1,3
CHEMBL2391539,CC(C(=O)NCCC1CCCCCCC1)N1CCN(C(=O)C2CCCCC2)CC1,11600.0,1.16e-05,4.935542010773082,405.62700000000024,3.9662000000000024,1,3
CHEMBL2391382,CC(C)(C(=O)NC1CCCCC1)N1CCN(C2CCCC2)CC1,500.0,5.000000000000001e-07,6.301029995663981,321.5090000000001,2.7741000000000007,1,3
CHEMBL2391381,CC(=O)N1CCCN(CCC(=O)NC2CCCCCC2)CC1,18000.0,1.8e-05,4.7447274948966935,309.4540000000001,1.7696999999999992,1,3
CHEMBL2391380,CCCCCN(C)C(=O)CN1CCCNCC1,15200.0,1.52e-05,4.818156412055227,241.37899999999993,0.9303000000000001,1,3
CHEMBL2391379,CN1CCCN(CC(=O)NCCCC2CCCC2)CC1,930.0,9.3e-07,6.031517051446065,281.444,1.7104999999999995,1,3
CHEMBL2391378,CC(C)N1CCCN(CC(=O)N[C@H](C)C(C)(C)C)CC1,11800.0,1.18e-05,4.928117992693875,283.4600000000001,1.9532999999999998,1,3
CHEMBL2391377,CCC(=O)N1CCN(C(C)C(=O)NC2CCCC2)CC1,100000.0,0.0001,4.0,281.40000000000003,0.9879,1,3
CHEMBL2391376,C[C@@H]1[C@@H](NC(=O)CN2CCN(C3CCCCC3)CC2)C[C@H]2C[C@@H]1C2(C)C,180.0,1.8000000000000002e-07,6.7447274948966935,361.5740000000001,3.1236000000000015,1,3
CHEMBL2391375,CC(C)(C)CCNC(=O)CN1CCN(C(=O)C2CCCCC2)CC1,21100.0,2.11e-05,4.675717544702307,337.5080000000002,2.263299999999999,1,3
CHEMBL2391374,CC(C)NC(=O)C(C)(C)N1CCN(C2CCCCC2)CC1,8410.0,8.41e-06,5.075204004202088,295.471,2.2398999999999996,1,3
CHEMBL2391373,C[C@@H]1[C@@H](NC(=O)CN2CCNCC2)C[C@H]2C[C@@H]1C2(C)C,15800.0,1.58e-05,4.801342913045577,279.428,1.0785000000000005,2,3
CHEMBL2391372,O=C(CN1CCNCC1)N[C@H]1C[C@@H]2CC[C@H]1C2,86800.0,8.680000000000001e-05,4.061480274823508,237.34699999999998,0.1964000000000008,2,3
CHEMBL2391371,CC(C)(C)CCNC(=O)CN1CCNCC1,18800.0,1.88e-05,4.72584215073632,227.35199999999995,0.44400000000000067,2,3
CHEMBL2391369,CC(C(=O)NCCC1CCCCCCC1)N1CCNCC1,7240.0,7.24e-06,5.140261433802853,295.47099999999995,2.1468999999999996,2,3
CHEMBL2391368,O=C(CN1CCN(C2CCCC2)CC1)NC1CCCCC1,430.0,4.3e-07,6.366531544420414,293.45500000000004,1.9954999999999994,1,3
CHEMBL2391540,CN(C(=O)CN1CCNCC1)C1CCCC1,100000.0,0.0001,4.0,225.33599999999996,0.29260000000000086,1,3
CHEMBL2391367,CCC(=O)N1CCN(CC(=O)NC2CCCCC2)CC1,100000.0,0.0001,4.0,281.40000000000003,0.9894999999999998,1,3
CHEMBL2391366,CCC(=O)N1CCN(CC(=O)NC(CC)CC)CC1,100000.0,0.0001,4.0,269.389,0.8454000000000002,1,3
CHEMBL2391365,CCCCC(C(=O)NC1CCCCC1)N1CCNCC1,11500.0,1.15e-05,4.939302159646388,281.44399999999996,1.8993,2,3
CHEMBL2391364,CCCCN(CCC)C(=O)CN1CCNCC1,16300.0,1.63e-05,4.787812395596042,241.37899999999993,0.9303000000000001,1,3
CHEMBL2391363,O=C(CCN1CCN(C(=O)C2CC2)CC1)NC1CCCCC1,8830.0,8.83e-06,5.054039296422431,307.4380000000001,1.3795999999999995,1,3
CHEMBL2391362,CCCCN(CCC)C(=O)CN1C[C@H](C)NC[C@H]1C,7600.0,7.6e-06,5.119186407719209,269.433,1.7072999999999998,1,3
CHEMBL2391361,CCC(CC)NC(=O)CN1CCCN(C)CC1,15200.0,1.52e-05,4.818156412055227,241.37899999999993,0.9287000000000003,1,3
CHEMBL2391360,CCC(=O)N1CCN(CC(=O)NCC(C)CC)CC1,100000.0,0.0001,4.0,269.389,0.7029000000000003,1,3
CHEMBL2391359,CCN1CCN(CC(=O)N(C)C2CCCC2)CC1C,1200.0,1.2000000000000002e-06,5.920818753952375,267.417,1.4133999999999993,0,3
CHEMBL2391358,CCC(C(=O)NC1CCCCC1)N1CCN(C2CCCC2)CC1,590.0,5.900000000000001e-07,6.229147988357855,321.5090000000001,2.7741000000000007,1,3
CHEMBL2391357,CN1CCCN(CC(=O)NC2CCCCC2)CC1,3250.0,3.25e-06,5.488116639021126,253.38999999999993,1.0728,1,3
CHEMBL2391356,CC(C)NC(=O)CN1CCNCC1,100000.0,0.0001,4.0,185.27099999999996,-0.5837999999999988,2,3
CHEMBL1983100,O=C(CN1CCNCC1)NC1CCCCC1,27200.0,2.72e-05,4.565431095965801,225.33599999999996,0.34050000000000047,2,3
CHEMBL2391147,C[C@H]1[C@@H](c2ccccc2)CC(=O)N1CC(N)=O,43.0,4.3e-08,7.366531544420414,232.28299999999993,0.8763000000000001,1,2
